id,lon,lat,date
3,4.84135,52.39396,1579969229
3,4.84192,52.394290000000005,1579969234
3,4.842219999999999,52.394459999999995,1579969236
3,4.84253,52.39461,1579969239
3,4.84278,52.394709999999996,1579969240
3,4.843030000000001,52.39481,1579969242
3,4.84333,52.394909999999996,1579969244
3,4.84361,52.39499,1579969246
3,4.8440199999999995,52.39508,1579969249
3,4.84445,52.39513,1579969252
3,4.8448400000000005,52.39516,1579969254
3,4.84515,52.39517,1579969256
3,4.84584,52.395179999999996,1579969260
3,4.84693,52.395179999999996,1579969267
3,4.84756,52.39517,1579969271
3,4.84784,52.39516,1579969273
3,4.84849,52.39513,1579969277
3,4.84919,52.395109999999995,1579969281
3,4.85,52.3951,1579969286
3,4.85104,52.395109999999995,1579969290
4,4.85721,52.37856,1579968790
4,4.85695,52.378890000000006,1579968800
4,4.85695,52.378890000000006,1579968800
4,4.8566400000000005,52.37924,1579968810
4,4.85648,52.37942,1579968816
4,4.8563,52.37958,1579968821
4,4.85615,52.37972,1579968826
4,4.8559,52.379909999999995,1579968832
4,4.85553,52.38017,1579968842
4,4.85537,52.38029,1579968846
4,4.85489,52.38057,1579968857
4,4.8546,52.38073,1579968863
4,4.85439,52.380829999999996,1579968868
4,4.8538,52.38118,1579968882
4,4.8538,52.38118,1579968882
4,4.85347,52.38136,1579968887
4,4.85307,52.38159,1579968894
4,4.8524199999999995,52.38197,1579968906
4,4.85155,52.38247,1579968921
4,4.85118,52.38264,1579968927
4,4.8506,52.3829,1579968937
4,4.8506,52.3829,1579968937
4,4.84941,52.38343,1579968956
4,4.84775,52.38414,1579968983
4,4.84765,52.384190000000004,1579968985
4,4.84759,52.38423,1579968986
4,4.84755,52.38429,1579968987
4,4.84753,52.38433,1579968988
4,4.84753,52.384370000000004,1579968989
4,4.8475,52.384809999999995,1579968999
4,4.847519999999999,52.38495,1579969002
4,4.84754,52.38512,1579969005
4,4.8474900000000005,52.38576,1579969020
4,4.8474699999999995,52.3858,1579969020
4,4.84743,52.38585,1579969022
4,4.84737,52.3859,1579969023
4,4.8472800000000005,52.38592,1579969024
4,4.8472,52.385940000000005,1579969025
4,4.8469999999999995,52.38597,1579969028
4,4.84678,52.38603,1579969031
4,4.84609,52.38612,1579969041
4,4.84554,52.38619,1579969048
4,4.84553,52.3862,1579969049
4,4.84553,52.3862,1579969049
4,4.84551,52.38619,1579969049
4,4.84532,52.38619,1579969052
4,4.84512,52.38619,1579969055
4,4.84492,52.386179999999996,1579969058
4,4.84438,52.38613,1579969066
4,4.84393,52.3861,1579969073
4,4.84371,52.38609,1579969077
4,4.84274,52.38608,1579969091
4,4.84002,52.38606,1579969133
4,4.83959,52.38606,1579969139
4,4.839519999999999,52.386070000000004,1579969140
4,4.83946,52.38608,1579969141
4,4.83939,52.3861,1579969142
4,4.83933,52.38613,1579969144
4,4.83925,52.38619,1579969146
4,4.83922,52.38628,1579969148
4,4.83921,52.38641,1579969151
4,4.83913,52.38693,1579969164
4,4.83911,52.38707,1579969167
4,4.83911,52.38743,1579969176
4,4.83914,52.3875,1579969178
4,4.83924,52.38763,1579969182
4,4.8392800000000005,52.38772,1579969184
4,4.83929,52.388329999999996,1579969199
4,4.83932,52.388329999999996,1579969200
5,4.881390000000001,52.38649,1579968792
5,4.8731599999999995,52.38868,1579968851
5,4.8683,52.3891,1579968883
5,4.83841,52.389309999999995,1579969080
5,4.83841,52.389309999999995,1579969080
5,4.83841,52.389309999999995,1579969080
5,4.83841,52.389309999999995,1579969080
5,4.82456,52.38943,1579969133
5,4.8144800000000005,52.39058,1579969172
5,4.81044,52.39202,1579969190
5,4.80767,52.3936,1579969205
5,4.80551,52.39545,1579969219
5,4.8039,52.39765,1579969234
5,4.802969999999999,52.401709999999994,1579969260
5,4.80344,52.40786,1579969298
5,4.80443,52.41165,1579969322
5,4.80659,52.41577,1579969350
6,4.84882,52.37291,1579968800
6,4.84819,52.37408,1579968822
6,4.84704,52.37621,1579968861
6,4.84691,52.37644,1579968866
6,4.84691,52.37644,1579968866
6,4.84622,52.37775,1579968896
6,4.8461099999999995,52.37784,1579968898
6,4.846,52.37788,1579968900
6,4.84586,52.3779,1579968901
6,4.8457,52.37788,1579968904
6,4.84523,52.37778,1579968911
6,4.84523,52.37778,1579968911
6,4.84491,52.377790000000005,1579968914
6,4.84454,52.37784,1579968918
6,4.84448,52.37791,1579968919
6,4.844519999999999,52.37802,1579968921
6,4.84495,52.379020000000004,1579968939
6,4.8451,52.37982,1579968953
6,4.84515,52.38062,1579968967
6,4.84506,52.3825,1579969000
6,4.84514,52.38335,1579969015
6,4.84529,52.38389,1579969025
6,4.84531,52.38431,1579969032
6,4.8453,52.384679999999996,1579969038
6,4.84531,52.38485,1579969041
6,4.8452,52.38494,1579969043
6,4.84497,52.38497,1579969046
6,4.84055,52.3849,1579969093
6,4.84039,52.38494,1579969095
6,4.84037,52.38511,1579969098
6,4.84035,52.385870000000004,1579969111
6,4.840269999999999,52.38596,1579969113
6,4.84011,52.38597,1579969114
6,4.83986,52.385979999999996,1579969117
6,4.83957,52.38597,1579969120
6,4.838830000000001,52.385940000000005,1579969128
6,4.83816,52.38595,1579969135
6,4.83801,52.386,1579969137
6,4.83796,52.38609,1579969139
6,4.83795,52.38622,1579969141
6,4.83796,52.38646,1579969145
6,4.83806,52.38657,1579969147
6,4.83821,52.38662,1579969149
6,4.83857,52.38664,1579969153
6,4.8387199999999995,52.38663,1579969155
6,4.83894,52.38665,1579969157
6,4.83906,52.38671,1579969159
6,4.8391,52.38678,1579969160
6,4.83914,52.38685,1579969161
6,4.83911,52.38718,1579969167
6,4.83915,52.38787,1579969179
6,4.83916,52.38821,1579969185
6,4.83915,52.38843,1579969189
6,4.83908,52.3885,1579969190
6,4.8389999999999995,52.38854,1579969192
6,4.83878,52.38856,1579969194
6,4.83827,52.38856,1579969200
7,4.881880000000001,52.38648,1579968787
7,4.86848,52.39025,1579968865
7,4.86264,52.39411,1579968910
7,4.859369999999999,52.395270000000004,1579968930
7,4.8468,52.39543,1579968997
7,4.84315,52.39504,1579969017
7,4.84074,52.3941,1579969032
7,4.83897,52.39266,1579969047
7,4.83807,52.39083,1579969064
7,4.837969999999999,52.38904,1579969080
7,4.837969999999999,52.38904,1579969080
7,4.837969999999999,52.38904,1579969080
7,4.837969999999999,52.38904,1579969080
7,4.83929,52.38365,1579969121
7,4.83445,52.37089,1579969220
7,4.83372,52.366690000000006,1579969252
7,4.83392,52.3578,1579969320
7,4.83392,52.3578,1579969320
7,4.83392,52.3578,1579969320
7,4.83392,52.3578,1579969320
8,4.83841,52.38875,1579969200
8,4.83841,52.38875,1579969200
8,4.83841,52.38875,1579969200
8,4.83841,52.38875,1579969200
9,4.881390000000001,52.38649,1579968792
9,4.8731599999999995,52.38868,1579968851
9,4.8683,52.3891,1579968883
9,4.83841,52.389309999999995,1579969080
9,4.83841,52.389309999999995,1579969080
9,4.83841,52.389309999999995,1579969080
9,4.83841,52.389309999999995,1579969080
9,4.82456,52.38943,1579969133
9,4.8144800000000005,52.39058,1579969172
9,4.81044,52.39202,1579969190
9,4.80767,52.3936,1579969205
9,4.80551,52.39545,1579969219
9,4.8039,52.39765,1579969234
9,4.802969999999999,52.401709999999994,1579969260
9,4.80344,52.40786,1579969298
9,4.80443,52.41165,1579969322
9,4.80659,52.41577,1579969350
